Winner,Move Count,Moves,Final Position
Black,138,g4 Nh6 d4 c5 Qd2 g5 Nf3 a6 Kd1 Nc6 c3 d5 Qf4 Qa5 b3 Qxa2 Ba3 a5 Qf5 cxd4 Rg1 b6 Qe5 Qxb1+ Bc1 Nd8 Nd2 Ng8 Qe4 dxe4 Bg2 f5 Ra2 h5 Bh3 Nh6 Ra4 dxc3 Ra3 Rg8 b4 Qd3 Ke1 Qa6 Ra4 Rg7 b5 Ndf7 Rd4 cxd2+ Bxd2 Nd8 Rd7 fxg4 Bc3 Kxd7 Bb4 e3 f3 a4 Bd6 Ndf7 Bb8 Rxb8 Bg2 Ke6 Kd1 Nf5 Ke1 N5h6 Bh3 Kd5 Rg3 Qb7 Kd1 e6 Ke1 Qd7 Kf1 e5 Bg2 Nd6 Rxg4 Kc5 h3 Nhf7 Rg3 Qb7 Bh1 Rg8 Rg1 Qa7 Rxg5 Qe7 Kg2 Rb7 f4 Rd7 h4 Ra7 Rg6 Ne8 Kf1 Nd8 Rf6 Rg3 Bc6 Kd4 Rh6 Rg6 fxe5 Nf7 Bd5 Bg7 Bh1 Bh8 Bf3 Bg7 e6 Qc5 Bg4 Bh8 Rxh5 Qc1+ Kg2 Ke4 Kg3 Qc4 Kh3 Kf4 Rh6 Qxb5 Rxg6 Qh5 Bf5 Qxg6 e7 Qg3#,2b1n2b/r3Pn2/1p6/5B2/p4k1P/4p1qK/4P3/8 w - - 1 70
White,113,Nf3 b6 Na3 a6 Rb1 c6 Ng5 g6 f3 d5 b4 Be6 Bb2 Nf6 Bxf6 Qc8 Ba1 Nd7 c4 c5 Bb2 a5 Rc1 Bf5 Bxh8 d4 g3 h6 Nb1 cxb4 Ne6 Be4 h4 Nb8 a4 Bd5 Nxf8 Qh3 g4 Qh2 Nxg6 f6 Nf4 Kd7 Bg7 e5 Nd3 Nc6 Bg2 Bxc4 Rxh2 Rd8 Nf2 Kc8 Ne4 Bb5 Nd6+ Rxd6 e3 Bd3 Bh1 Bf1 Rh3 Kb8 Bh8 Rd8 Rc3 b5 Bg2 Kc8 Bh1 bxa4 Rc2 f5 gxf5 Bxh3 Rc5 Bg2 Kf2 h5 Rb5 Bh3 Qc1 Rg8 Ke2 Rg4 Rxe5 dxe3 Re6 Kd8 Be5 Bf1+ Kxf1 Rg2 Qb2 Rg3 Ke1 e2 Bxg3 Nb8 Qf6+ Kd7 Kf2 a3 d3 Na6 Qf8 a2 Qb8 e1=N Qh8 Ng2 Qe8#,4Q3/3k4/n3R3/p4P1p/1p5P/3P1PB1/p4Kn1/1N5B b - - 3 57
Black,202,h3 a5 d4 g6 f3 d6 g4 b6 Kf2 Bxg4 Qd3 Qc8 Bh6 Ra6 Qa3 Bxh6 h4 c6 Qc3 Qf5 d5 Nd7 Nd2 Ra8 Qe5 Qg5 a4 f5 Qxf5 e5 Qe6+ Ne7 Qxe7+ Qxe7 e4 Nb8 dxc6 Bxd2 Bg2 Kf7 c3 Ra6 Rb1 Bxf3 Rh2 Be3+ Kxf3 Qc7 Kg3 b5 Nh3 Ba7 Rg1 bxa4 Kg4 Rd8 Kg3 Qxc6 Rd1 Qb6 Rd3 Nc6 Ng5+ Kf8 Kh3 h6 Rg3 hxg5 h5 Qb8 Bh1 g4+ Rxg4 Bf2 Bf3 Ra8 Rg1 Bd4 Rb1 Ke7 Re1 Kf8 cxd4 Kg7 Rhh1 Re8 Ref1 Nd8 Rfg1 Qb5 dxe5 Rg8 Rb1 Qd7+ Kh4 Re8 Bg2 Kh7 Kg3 Rb8 Rbe1 Qe7 Rh2 Ne6 Kg4 Qb7 Bf3 gxh5+ Rxh5+ Kg6 exd6 Qc7 Bd1 Qb6 Rg5+ Kf7 Re5 Rbc8 Bf3 Rh8 d7 Kf6 Rg5 Rc1 Bd1 Ke7 Bc2 Ra1 Kf5 Kd8 Bd1 Rh7 Kf6 Nxg5+ Kf5 Nxe4 b4 Rxd7 b5 Qxb5+ Kxe4 Qa6 Be2 Qe6+ Kf3 Rc7 Bd3 Qf5+ Ke3 Ke7 Rf1 Qb5 Bg6 Rc5 Bb1 Rf5 Re1 Kf7 Rh1 Qc4 Rh7+ Kf8 Rh5 Qe4+ Kd2 Rb5 Rh4 Rb3 Rxe4 Rb4 Rf4+ Kg8 Kd3 Rxf4 Ke2 Rf1 Bh7+ Kxh7 Kd2 Rg1 Kc2 Kg7 Kc3 Kf8 Kd4 Rh1 Ke3 Rh5 Ke4 Rhh1 Kd5 Kg8 Kc5 Rac1+ Kd6 Rhd1+ Ke6 Rd2 Kf6 Rd5 Kg6 Rc6#,6k1/8/2r3K1/p2r4/p7/8/8/8 w - - 24 102
Black,364,g4 a5 Bh3 Ra7 Na3 b6 f3 Bb7 e3 f5 b4 g5 c4 d6 Bb2 Bc8 Bg7 Qd7 Bxf8 f4 Nc2 Qe6 Bg7 Qf5 d4 fxe3 f4 axb4 Qd2 Ra3 Bxh8 Qe4 Rd1 Na6 Qxb4 Nf6 Rd3 Bf5 Rd1 Nc5 Nxe3 Kd7 Qd2 Qc6 Ng2 Qa4 Qc2 h5 Qxa4+ Kd8 Qa7 Rg3 Bg7 Nd3+ Rxd3 Nxg4 Bf6 Bxd3 a3 Nxf6 hxg3 Nh7 Kd2 c5 Bf5 e6 Rh3 d5 Bg6 gxf4 Qa4 Be2 Rh2 e5 Rh3 Nf6 Qb4 Ne8 Rxh5 exd4 Bf7 Bd3 a4 Bh7 Rg5 Kc8 Qb1 Kd7 Rh5 Nd6 Rf5 Bg6 Nh3 fxg3 Re5 Kc6 a5 dxc4 Ke2 Ne4 Ne3 Nf6 Rxc5+ bxc5 Ke1 Nd5 Qb7+ Kd6 Nf1 Nc7 Nh2 d3 Kf1 Na8 Qb5 Nc7 Ng4 Na6 Qb4 g2+ Kf2 Nxb4 Bd5 Kxd5 Kf3 Bf7 Nh6 Nc6 Kg3 Ne7 Kh2 Bg8 Ng4 Ng6 Nf6+ Kc6 Ng5 Ne5 Nh5 Ng6 Kxg2 Kc7 Nf7 Kb7 Kh2 Nh8 Ng5 Ka6 Kh1 Kb7 Nh7 Kb8 Kg2 c3 Ng5 c4 Ne4 Nf7 a6 Nd6 Nc5 Nb7 Ne4 Ka8 Nhf6 Bf7 Nd2 c2 Kf3 Nd8 Nd7 Be8 Nf8 Bb5 Ke4 Bxa6 Nd7 c1=Q Nf6 c3 Kf4 Qc2 Nd7 Qa4+ Ke5 cxd2 Nf6 Qc4 Kd6 Qe4 Nd5 Bc8 Ne7 Qh1 Ng6 Qh8 Ne7 Bd7 Nd5 Qh1 Kc5 Qh4 Nb4 Qe7+ Kd5 Be8 Nxd3 Qb4 Nf2 Qa3 Nd3 Bf7+ Ke5 Qd6+ Kxd6 Bc4 Ne5 Nb7+ Kd7 Be2 Nc6 Bd1 Nb4 Bf3 Kc8 Ka7 Na6 Na5 Nc7 Nb7 Nb5+ Ka8 Kd7 Bg4+ Ke7 Nc5 Ke8 Ne6 Kf7 d1=Q Kg6 Qd6 Nc3 Ka7 Na2 Qc5 Nc1 Qe7 Nd3 Qh4 Ne1 Nc7 Nf3 Qh1 Kg7 Qa1+ Kh7 Bxf3 Kg6 Qa5 Kf6 Bd1 Kf7 Qd5+ Kg7 Na6 Kf6 Qc4 Ke5 Qd5+ Kf6 Bg4 Ke7 Nc5 Ke8 Ne6 Ke7 Qa2 Ke8 Qc4 Kd7 Kb7 Kd6 Nc7 Ke5 Qb3 Kd4 Ka6 Ke4 Qa2 Kd3 Qf7 Kd4 Qg8 Ke4 Qd8 Ke5 Qc8 Kf4 Bh3 Kg5 Bd7 Kh4 Kb5 Kg3 Be8 Kh4 Qf5 Kg3 Qf7 Kh4 Qf2+ Kg5 Qa2 Kf5 Nd5 Ke5 Qg2 Kf5 Ka5 Ke5 Qb2+ Ke6 Bd7+ Kd6 Ne3 Kc5 Qb5+ Kd4 Qa6 Ke4 Qe6+ Kf4 Qh3 Kg5 Kb4 Kf4 Qh4+ Ke5 Bg4 Ke4 Ka4 Ke5 Qg5+ Kd4 Nf5+ Kc4 Be2+ Kc3 Bf3 Kc4 Ng7 Kd3 Qh5 Kc4 Qe5 Kd3 Qe1 Kd4 Bd5 Kd3 Kb4 Kd4 Qe4#,8/6n1/8/3b4/1k1Kq3/8/8/8 w - - 106 183
White,157,h3 a6 d4 d6 Qd3 Nh6 d5 Nf5 e3 Qd7 Nf3 g6 Qe2 c6 Kd2 a5 g4 b6 Kd1 e5 Nxe5 Ra7 Nf3 Qc7 Nbd2 h5 gxh5 Rh7 Rb1 Na6 Rg1 f6 Qxa6 Ke7 Qxa5 Nd4 Ba6 Rg7 Ne4 Nf5 Bd2 Bxa6 Neg5 Ra8 Rc1 Ra7 Be1 Rf7 Rh1 Ke8 c4 Rb7 Qc3 Rd7 Rh2 gxh5 dxc6 Bg7 Rc2 Rf7 Nxf7 Kf8 b4 Ke8 Rc1 Qc8 a4 Rc7 Qb3 Qd7 Rc2 Kf8 Qa2 Qxf7 Bd2 b5 Ng5 Ne7 Qa1 Qg8 Nh7+ Kf7 Be1 Qa8 a5 Ng8 Qa4 Bb7 Qb3 Re7 Rg2 Qb8 c5+ Ke8 Ke2 Ba8 Rc4 Qb6 Qb1 Qb8 Rf4 Rd7 e4 Rc7 Qb2 Bf8 Qc2 Rb7 Rg6 Qc8 Bd2 Bh6 Bc3 Rg7 Rg1 Qb7 Rf5 h4 Kd3 Kf7 e5 Qb8 c7 Bg5 Rb1 Bb7 Qd2 Be4+ Kxe4 d5+ Qxd5+ Ke7 Rf4 Qc8 Qf7+ Kxf7 Rxh4 Qa6 Rh5 Ke7 c6 Qc8 f3 Qa6 e6 Qa8 Ra1 Kd6 Rf1 Bc1 Kd3 Rxh7 c8=N+ Kxc6 f4 Qb7 Rc5#,2N3n1/1q5r/2k1Pp2/PpR5/1P3P2/2BK3P/8/2b2R2 b - - 2 79
Black,184,c4 c6 Qb3 a5 Nf3 a4 Qa3 c5 b4 Ra7 Qe3 a3 Qb3 cxb4 Ng1 f5 Bxa3 Ra5 f3 g6 c5 Ra8 Qd1 b3 d4 b2 Nd2 Bh6 h4 Bf8 f4 e6 d5 exd5 Kf2 d6 Rh3 Kf7 h5 Be7 c6 Bg5 Qa4 Na6 Nb1 b6 Bxb2 Nc7 Bc3 Be7 hxg6+ Ke8 Qd1 Bg5 Qd2 Bf6 Qc1 Ke7 Ke3 Ne6 Rh2 Nc5 a4 hxg6 Ba5 Qe8 Ra3 Bh4 c7 Ra6 Ra1 Rh6 g4 Kf6+ Kd4 Ne4 Ra3 Qxa4+ Rxa4 Kg7 Bg2 Kh7 Nc3 bxa5 Rc4 Ne7 Rh1 Bf6+ Kd3 Ng3 g5 Rh5 Qb2 d4 Qa1 Be5 Bd5 Bxf4 Bf3 dxc3 Kc2 Be3 Rh3 Ra7 Bb7 Rxb7 Rg4 Nd5 Nf3 Rxc7 Qh1 Rg7 Qg2 f4 Rhxg3 Bc5 Qh3 Ne3+ Kb3 Ng2 e3 Rxh3 Rxg2 d5 exf4 Re7 Kxc3 Kh8 Rd2 Bb7 Rd1 Rf7 Rh1 Rhh7 Kc2 Be7 Ne1 Rf5 Kc1 Bd6 Rgh4 Bc8 Kd2 Kg7 Rh6 Bb8 Kd1 Re5 R6h5 Bd6 f5 Rxh5 Rf1 Bb8 Nc2 Bxf5 Rxf5 Rh8 Rf4 Re2 Rf2 Rh4 Nb4 Rhe4 Rf3 Bh2 Kc1 Bb8 Rc3 Rg4 Rb3 d4 Kb1 Rg3 Ra3 Rxg5 Nc2 Rxc2 Ra4 Rd2 Rxa5 Bf4 Rb5 Rg1#,8/6k1/6p1/1R6/3p1b2/8/3r4/1K4r1 w - - 3 93
White,185,b3 c5 Na3 c4 g4 d6 g5 Nd7 f4 e5 Nh3 c3 Bb2 Rb8 g6 b5 Ng1 f5 Qb1 h5 h4 cxb2 Nf3 Rh6 Kf2 Qxh4+ Rxh4 Ndf6 Rxh5 Kd7 d3 Rb7 Ke3 Ne7 Rh4 e4 Kd4 Rh7 Bh3 Rc7 Rh5 Ba6 Ng5 Nc8 Bxf5+ Kc6 Rh1 d5 Rh2 Bc5+ Ke5 Ne7 Nc4 Rd7 dxe4 Rh5 a3 Bb6 Rh3 bxa1=B+ Rc3 Rh6 Qg1 Kb7 Nb2 Rh5 exd5 Rd6 Qh1 Bf2 Qc1 Bb6 b4 Re6+ Nxe6 Bd4+ Kxd4 Rh4 Rb3 Rh2 Be4 Rxe2 f5 Neg8 Qd1 Nh5 Rc3 Rxc2 Rd3 Ng3 Qxc2 Nh1 Qe2 Ne7 Qh5 Ng3 Rd1 Ne2+ Kc5 Kc8 Bd3 Kb8 d6 Nd4 Bb1 Ndc6 Qf3 Nd5 Nxg7 Ka8 Rc1 Bc8 Rc4 Nb6 Bc2 Bb7 Qd5 Nxc4 Qd2 Nb6 Na4 Bd4+ Kxb5 Bf6 Bd3 Nd8 Qc2 Be4 Qb3 Nxa4 Bb1 a6+ Kxa4 Bb7 Ba2 Bxg7 Qc2 Bg2 Qb1 Bf8 Kb3 Bf1 b5 a5 Qc1 Nc6 Qc5 Bxb5 Qb4 Nb8 d7 axb4 Kb2 Bc6 f6 Bb7 Kc2 Ka7 Kd2 Be4 f7 Na6 Bc4 Bb7 Bf1 Be4 Bh3 Bc2 Bg4 Be4 Be6 Kb8 d8=Q+ Kb7 Qh4 Be7 Kc1 Bf8 Qf4 Ka8 Qc7 Be7 Qb6 Bxg6 Bd5#,k7/4bP2/nQ4b1/3B4/1p6/P7/8/2K5 b - - 1 93
Black,124,g4 h6 d4 a6 a4 h5 Qd3 b6 Qf3 Nf6 b3 Ng8 Qg3 g5 Kd1 e5 Nh3 Bd6 e4 Be7 Bf4 Nf6 a5 d5 Bb5+ Qd7 Nd2 axb5 Qg2 Bd8 Qf1 Rf8 Bxg5 Nxg4 Qg1 Nxf2+ Qxf2 Ra7 Qg3 Nc6 Bh6 Ba6 exd5 Ne7 Bxf8 Ng6 Qf2 c5 Qe2 Qb7 Nf2 Kd7 Qf3 e4 Qf5+ Ke8 c3 Qxd5 Ng4 Qxf5 Nxe4 Bc8 Rf1 Qxe4 Ra3 Nxf8 Ne3 Be6 Kc1 Qg2 dxc5 Bf5 Rg1 Be4 Nc4 bxa5 Kd1 Ra6 Nd6+ Rxd6+ Kc1 Rd2 h3 Bg6 Rh1 Bf5 Rg1 Qa8 Rg4 Ke7 Rg6 Rh2 Rf6 Bb1 h4 Bc7 Ra2 Bf4+ Rd2 Be5 Rc2 Bf4+ Kd1 Kd8 Rd2+ Bxd2 Rf4 Kd7 Rxf7+ Kc6 Rh7 Re2 Rd7 Bf5 Rd6+ Kxc5 Ra6 Re5 Rc6+ Qxc6 c4 Kb4 cxb5 Qc2#,5n2/8/8/pP2rb1p/1k5P/1P6/2qb4/3K4 w - - 1 63
Black,82,g3 f5 d4 b6 Na3 e5 Nh3 Be7 Ng5 h5 e3 a5 Ke2 h4 Rg1 Na6 Ke1 d6 dxe5 b5 Ke2 d5 c3 Bb7 c4 Kd7 Qc2 Ke8 Kd1 d4 Qe2 Bg2 Nf7 Qc8 Ke1 Kd7 Rb1 Ke6 Qg4 Bd8 Bxg2 Bg5 Bf1 c6 Nc2 hxg3 Rg2 Qd8 Qd1 Qd7 Qd3 Rb8 Nxd4+ Kxf7 fxg3 Nc7 a4 Qxd4 Bd2 Ne7 Bxa5 c5 Kd2 Ned5 Rf2 b4 Kd1 Qf4 e6+ Ke7 Rc2 Rbd8 Ra1 Rxh2 Rf2 Rxf2 Ra2 Qd4 Bh3 Re2 e4 Qxd3#,3r4/2n1k1p1/4P3/B1pn1pb1/PpP1P3/3q2PB/RP2r3/3K4 w - - 0 42
White,223,Na3 e5 Nb1 Ne7 c3 g5 g4 Bg7 h3 b5 Rh2 h5 d3 Bh6 f3 Kf8 Rf2 a5 Rh2 Bg7 f4 b4 Rf2 e4 h4 c6 Rf3 Kg8 Kf2 c5 Na3 Rh7 e3 Bh6 Bg2 Ba6 Bh1 f5 Qa4 bxc3 Qd1 fxg4 Qd2 Kh8 Rg3 d5 Nb5 Qc8 Qd1 Qf5 Bf3 Bf8 Na3 Rg7 Rb1 c4 Ne2 Rg6 Ng1 Ng8 Ne2 Rb6 Ng1 d4 Ke2 Rh6 dxe4 Bc5 fxg5 Ne7 Rxg4 c2 Nxc2 c3+ Kf2 Bc4 Qe1 Be6 Kf1 Ba7 Nb4 Nd5 Ke2 Qf6 bxc3 hxg4 h5 g3 a4 dxe3 Kd1 Nb6 c4 Qb2 Nd5 Qg2 Nc7 Qxg1 Ra1 Bh3 Ra2 N6d7 Rf2 Ne5 g6 Qh2 Rc2 Qg2 Rb2 Qe2+ Bxe2 Nbc6 Nb5 Kg7 Nd4 Re8 Rb5 Kg8 Rd5 Bxd4 Qd2 Nf3 Ba3 Ne7 Bb4 Rxg6 Kc2 Bb6 Rf5 Re6 Kc1 Kh7 Qd4 Bg2 Qa1 Rf8 Kb1 Bc5 Kc1 Ne1 Bxa5 Ba3+ Qb2 Bf3 Rxf8 Ng2 Bd8 Kh6 Ba5 Re5 Rf6+ Ng6 Re6 Rb5 Re8 Bxe4 axb5 N6f4 Bf3 Bg6 hxg6 Kxg6 Kb1 Bb4 Qa1 Bf8 Ka2 Nd5 Qc1 Bg7 Bd2 Nc3+ Bxc3 Nf4 Qa3 Bd4 Bd5 Kg5 Bb7 Be5 Qb2 g2 Bxg2 Bh8 Bxh8 Kh6 Qd2 Ne6 Qxe3+ Nf4 Ra8 Kg5 Qe5+ Kg4 Ra3 Ng6 Bf1 Kh4 Ra6 Kg4 Rd6 Nh4 Qe1 Kf3 Rd5 Kg4 Rd1 Kg5 Rd4 Nf5 Kb1 Nd6 Re4 Kg6 Qh4 Nxb5 Re5 Nc7 Qd4 Nd5 Bd3+ Kh6 Qh4#,7B/8/7k/3nR3/2P4Q/3B4/8/1K6 b - - 7 112
Black,58,h3 c6 d4 e5 Be3 b6 Bd2 b5 Rh2 Bc5 e4 exd4 Bf4 Bb6 Bc7 Ba5+ Nc3 a6 Bxb5 g6 Nf3 Bxc7 Nd2 Ba5 Nc4 h6 Bxc6 Ra7 Bxd7+ Rxd7 b3 Qh4 Kf1 h5 a4 Qxh3 Ke1 Qh4 Ne5 Nc6 Rc1 Nf6 Qxd4 Qg3 Qd6 Rg8 Rxh5 Nxe4 b4 Rg7 Rb1 Rg8 bxa5 Bb7 Rh6 Rd8 Qxg6 Qxf2#,3rk1r1/1b3p2/p1n3QR/P3N3/P3n3/2N5/2P2qP1/1R2K3 w - - 0 30
Black,170,Nh3 f5 b3 Na6 g3 f4 Ba3 b5 c3 Nb4 Bg2 Na6 b4 Nc5 c4 c6 Bf3 g5 d4 Nb7 Kd2 Rb8 Bd5 g4 Kc1 Nh6 Qg1 Ra8 Kd1 cxd5 e4 f3 Qg2 fxg2 Nf4 a6 Bc1 bxc4 Ne6 Qa5 h3 Bg7 Bb2 Qd8 Nxg7+ Kf7 Ne8 g1=Q+ Kc2 gxh3 Ng7 dxe4 a4 Na5 Kd2 e6 g4 Qg3 Rf1 Qb8 Rh1 Qf4+ Ke1 Ra7 Rf1 Rb7 Rg1 c3 Bc1 e5 Ra3 Nc4 Rh1 exd4 Kd1 Ne3+ Ke1 Qfg5 f4 Qxg4 Bd2 Qd1+ Kf2 Qh5 Rf1 Rb5 Rh1 Qf6 Re1 Qe2+ Kg3 Qc4 Kf2 Qd3 axb5 Nhf5 Bxc3 axb5 Rxe3 Qe7 Ra5 Ng3 Ra7 Qc4 Ra4 Nh1+ Ke1 Qf1+ Kxf1 Bb7 Bb2 Rd8 Rxe4 Nf2 Ra2 Ng4 Bxd4 Ne5 Ree2 Bh1 Ra1 h5 Rh2 Ng6 Nc3 Rb8 Nd5 Qe4 Ra8 Qe2+ Kg1 Qe8 Ba1 Rc8 Rg2 d6 Bb2 Nh8 Bf6 hxg2 Bc3 Qd7 Ra3 Ng6 Kf2 Qg4 Nb6 Qe6 Nxc8 Ne7 Bf6 Kxf6 Nb6 Nf5 Ne8+ Ke7 Nxd6 Nh4 Ne8 Nf3 Rd3 Qf7 Rd6 Ne1 Kg3 g1=Q+ Kh3 Nf3 Rd3 Qf5#,4N3/4k3/1N6/1p3q1p/1P3P2/3R1n1K/8/6qb w - - 4 86
White,79,e3 f6 Qh5+ g6 c3 e6 b3 h6 Qf3 Qe7 h3 Kf7 Rh2 h5 a3 Nc6 Qf4 Rb8 Bb5 Qd8 Qh4 Nce7 Qe4 Bh6 d3 Bg5 Qa4 Bh4 c4 Nd5 cxd5 a5 Ba6 Qf8 Ra2 f5 Qe4 b6 Qd4 d6 Qxh8 Ne7 Nd2 g5 Bc4 Bb7 Bb2 Qd8 Bf6 Nc6 dxc6 Kg6 g4 fxg4 Ba6 Ra8 Rc2 Bxc6 Qh6+ Kf5 Nb1 Qc8 Rc1 Qb8 Be7 Bg3 Qg7 Bg2 Bf8 c5 a4 h4 Nc3 Bf3 fxg3 Qb7 Qf7+ Ke5 Bg7#,r7/1q3QB1/Bp1pp3/p1p1k1p1/P5pp/1PNPPbPP/7R/2R1K1N1 b - - 4 40
Black,12,c4 Nh6 e4 d5 exd5 Nc6 Ke2 Qd6 b4 Qxb4 c5 Qe4#,r1b1kb1r/ppp1pppp/2n4n/2PP4/4q3/8/P2PKPPP/RNBQ1BNR w kq - 1 7
White,127,d4 g6 g4 b5 g5 Nh6 Nd2 Ba6 f3 d6 Nh3 Nf5 a4 Rg8 Nc4 c6 Na3 Qb6 Nf4 Ng7 Ng2 e6 axb5 e5 Nf4 Qd8 Nxg6 Qe7 Bh3 Rh8 dxe5 fxg6 Nb1 Qb7 exd6 Nh5 e4 Rg8 Ra4 Qf7 c3 Rh8 Ra5 Qe6 b3 Qg4 Bf4 Qg1+ Ke2 Qg2+ Kd3 Bxd6 Rg1 Rf8 Rxg2 Rg8 Rg3 Nxg3 Bg4 Bb4 c4 Ne2 Na3 Kd8 Qh1 Nc1+ Qxc1 Re8 h4 Bd2 Bxd2 Kc7 bxa6 Kd8 Bb4 Re7 Nb5 cxb5 Ra1 Rg7 Kc3 Rb7 Kd3 Nc6 Ba5+ Nxa5 Qb2 h5 Bxh5 Rf7 Qc2 Rg7 Kc3 Rf7 Qh2 Rf4 Rg1 Nxc4 Qf2 Na3 Bxg6 Nc4 Qb6+ Kd7 Bh7 Nb2 g6 Rd8 Kb4 Rf6 Bg8 Rc8 f4 Rxf4 Bf7 Rc4+ Ka5 Rc1 Be6+ Ke7 g7 Nd1 Bg4 Rf6 g8=Q Re6 Qbxe6#,6Q1/p3k3/P3Q3/Kp6/4P1BP/1P6/8/2rn2R1 b - - 0 64
White,117,c3 f6 g4 Kf7 f4 b6 h4 d6 e4 e5 Bb5 Ke7 Ba6 Bxg4 Ne2 g6 Bc8 Kf7 d4 Ke7 b4 Bg7 Rh2 g5 Qc2 Bf5 Be6 gxf4 Bc4 Be6 d5 Qd7 Na3 f5 Bxf4 Kf7 O-O-O Nc6 dxc6 Re8 Rg2 d5 Kd2 Bf8 Rf2 Kg6 cxd7 c5 Qb2 d4 exf5+ Kh5 Qb1 Rc8 Ng1 d3 d8=B Bg7 Be3 Rb8 Kc1 Ne7 Qb3 Nc8 Bxd3 Bxf5 Ba6 Bb1 Nb5 Rxd8 Re1 Bf8 Qe6 Bf5 Qd7 e4 Rxf5+ Kxh4 Qxa7 h5 Rf2 Bg7 Bd2 Rf8 Rf6 Re8 bxc5 Re6 Qxg7 Re7 a4 Re8 Qf8 e3 Ref1 Kg3 c4 exd2+ Kb1 Rb7 R1f5 Ne7 Qxe7 Rc8 Na3 Re8 Re5 b5 Nxb5 Rg8 Qe6 Rbb8 Kc2 Rb7 Rf7 d1=R Qh3#,6r1/1r3R2/B7/1NP1R2p/P1P5/6kQ/2K5/3r2N1 b - - 1 59
White,75,g3 Na6 Nc3 f5 Rb1 f4 Nf3 Nb8 h3 c6 Ne4 Qc7 gxf4 g5 Rh2 Qxf4 Ra1 Bg7 c3 Kf7 c4 d5 Nc5 Kf6 Nd7+ Kg6 Nxb8 a6 Nh4+ Kh5 c5 Bxb2 Nf3 h6 Qc2 Bxa1 Qd1 Nf6 d3 Qc4 dxc4 Ng8 Be3 Be6 Ne5 Bb2 Qa4 a5 Bd2 Ba3 Rg2 Kh4 Qxa3 b6 Nd3 Bxh3 cxd5 Kh5 Rxg5+ Kh4 Qa4+ Bg4 Qd4 Ra6 Qc3 Nf6 Nb2 Ra8 Na6 Rae8 Nb4 h5 Qe3 Bh3 Qxh3#,4r2r/4p3/1pp2n2/p1PP2Rp/1N5k/7Q/PN1BPP2/4KB2 b - - 0 38
White,137,g4 f5 d3 Na6 Nf3 c6 h4 e6 d4 h6 a3 Kf7 Nc3 Ne7 Rb1 Nc7 Bg5 Rh7 h5 Rb8 Bh3 Ncd5 Rh2 Nb6 a4 Kg8 e4 Kh8 Bxe7 f4 Bf1 Nd5 Rg2 g5 Be2 Nb4 Bxg5 a6 Qd2 Rg7 d5 b5 Ne5 Rf7 Bf1 c5 Na2 Rb6 Nxd7 a5 Qxf4 Kh7 Ke2 Nxd5 Qg3 Bxd7 Rc1 Rc6 Nc3 b4 Rd1 Ra6 Qb8 Re7 Bf4 Kh8 Qa7 Kg7 Nb5 Qb6 Be3 Nc3+ Kd3 Bc8 Rh2 Qc7 Bg2 Bb7 e5 Re8 bxc3 Kh7 Bxb7 Bg7 Bxh6 bxc3 Qa8 Rf8 Rh3 Ra7 Bh1 Kh8 Bg2 Qxe5 Qxf8+ Kh7 Ba8 Re7 Nxc3 Qd5+ Bxd5 Bd4 Qxe7+ Kxh6 Ne2 Bxf2 Nf4 Bd4 Bxe6 Bf6 Rh2 c4+ Bxc4 Bh4 Re2 Bf2 Bf7 Kh7 h6 Bh4 Kd4 Bf2+ Ke4 Ba7 Ne6 Bc5 Qh4 Be7 g5 Bb4 Rf2 Bf8 Re1 Bxh6 Kf4 Kh8 Qxh6#,7k/5B2/4N2Q/p5P1/P4K2/8/2P2R2/4R3 b - - 0 69
Black,156,g4 c5 Nc3 Qb6 Rb1 e6 f4 Ne7 h4 h6 d3 Ng6 h5 a5 Bh3 Nc6 Bf1 Nce5 d4 Rh7 e3 a4 g5 hxg5 Rh2 Qxb2 Rd2 Rh8 Bg2 Rh7 Ke2 Qb6 Bh1 d6 Bc6+ Qxc6 Nb5 Rb8 h6 Nf3 Kd3 Kd7 fxg5 Qb6 Ke4 Qa7 Nxa7 c4 Nc6 c3 Na5 Ne1 a3 Kc7 Ne2 Nf3 Ra1 f6 Qh1 Nh8 hxg7 Ng1 Nc6 bxc6 Qh4 Nf3 Bb2 f5+ Kf4 e5+ Kg3 Ne1 gxh8=R cxb2 c4 Rb7 g6 b1=Q Rda2 Qc1 Kh3 Kb6 e4 Qxa3+ Ng3 Bg7 Rb1+ Qb4 Rxe1 Qd2 Rf1 Qc3 c5+ Ka5 Kg2 Rb8 Kh2 exd4 Rb2 Bxh8 Rh1 Qb3 Rf1 Qd3 Rf3 Qa3 Rc3 Be5 Rbc2 Rh8 Rg2 Rxh4+ Kg1 Rxe4 Kh2 d5 Rg1 Rb5 Re1 Kb4 Rb1+ Qb3 Rg1 Rb8 Kg2 Re2+ Kh3 Qxc3 Ra1 Qe1 Ra3 Rd2 Rxa4+ Kxa4 g7 Re2 Nh1 Ba6 g8=R Ka5 Rd8 Qd1 Rxb8 Qb1 Kh4 Bg7 Rb6 d3 Rxa6+ Kb5 Ra5+ Kxa5 Kh5 Qc1 Nf2 Qh6#,8/6b1/2p4q/k1Pp1p1K/8/3p4/4rN2/8 w - - 4 79
