Winner,Move Count,Moves,Final Position
White,53,Nf3 Nf6 Nc3 Nc6 e4 e5 Ke2 d5 d4 Nxd4+ Qxd4 c6 Qxe5+ Be6 Qxe6+ fxe6 Be3 Bd6 Nxd5 exd5 g3 Bf4 c3 Bxe3 fxe3 Nxe4 Bg2 Nxc3+ bxc3 O-O Kf1 Rxf3+ Bxf3 Rc8 Bxd5+ cxd5 Re1 Qf6+ Kg2 Qf3+ Kxf3 Rf8+ Kg2 Rf6 Kg1 Rh6 e4 Rxh2 exd5 Rxh1+ Kxh1 Kh8 Re8#,4R2k/pp4pp/8/3P4/8/2P3P1/P7/7K b - - 2 27
White,43,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Nb4 Nxe5 Nxd3+ cxd3 Bxe5 f3 c6 dxe5 a5 exf6 Be6 fxg7 f6 Nxd5 cxd5 exd5 Qxd5 Qa4+ Kd8 Qxa5+ Qxa5+ Kf1 Qxa2 gxh8=R+ Ke7 Rxh7+ Kf8 Rxb7 Qxb2 Rxa8+ Bc8 Rxc8#,2R2k2/1R6/5p2/8/8/3PBP2/1q4PP/5K1R b - - 0 22
White,51,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Ke2 Nxd4+ Qxd4 c6 Qxe5+ Be6 Qxe6+ fxe6 Be3 Bd6 h4 Nxe4 Nxe4 dxe4 c3 exf3+ Kxf3 O-O+ Ke2 Rxf2+ Bxf2 Rc8 Bxa7 Qb6 Bxb6 e5 Bd4 exd4 cxd4 Re8+ Kd1 Re1+ Kxe1 Be5 Bc4+ Kh8 dxe5 c5 Be6 c4 Rf1 c3 Rf8#,5R1k/1p4pp/4B3/4P3/7P/2p5/PP4P1/R3K3 b - - 1 26
White,35,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Nxe5 dxe5 c6 exf6 dxe4 Qf3 Qxf6 Qxe4 Qxc3+ bxc3 f6 Qxe6+ Kf8 Qxd6+ Kg8 Bxh7+ Rxh7 f3 Rxh2 Qe6+ Kh8 Rxh2#,r6k/pp4p1/2p1Qp2/8/8/2P1BP2/P1P3PR/R3K3 b Q - 0 18
White,49,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 dxe5 fxe5 Nxd5 Qxd5 c3 Qxd3 Qxd3 O-O O-O-O Bc8 Qd5+ Be6 h4 Bxd5 exd5 Nb8 Rhf1 Nc6 Rxf8+ Rxf8 c4 Re8 dxc6 bxc6 Bxa7 Rf8 Bc5 Rf5 Rd8+ Rf8 Rxf8#,5Rk1/2p3pp/2p5/2B1p3/2P4P/8/PP4P1/2K5 b - - 0 25
Black,40,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Nd2 Bd6 Nf3 Be6 Bd3 Bh3 Be3 Bxg2 Nxe5 Bxe5 f3 Qb8 b3 Bxf3 dxe5 Bxe4 Qc1 Bxd3 cxd3 Nxe5 Nxd5 Nxd5 Qc6+ Nxc6 O-O f6 Rxf6 Nxe3 Rxc6 O-O Rf1 Rxf1#,rq4k1/ppp3pp/2R5/8/8/1P1Pn3/P6P/5rK1 w - - 0 21
White,51,Nf3 Nf6 Na3 Nc6 Nc4 e5 e4 d5 d4 Bd6 Nxd6+ cxd6 g4 Be6 c3 Nxe4 Bd3 f6 Bxe4 dxe4 Be3 exf3 dxe5 fxe5 Qxd6 Qxd6 O-O O-O Bf4 Rxf4 Rae1 Rxg4+ Kh1 Kf7 Rxe5 Rg1+ Kxg1 Kg8 Rxe6 Qxh2+ Kxh2 Rf8 Rxc6 bxc6 Rc1 Re8 Kg1 Re1+ Rxe1 Kh8 Re8#,4R2k/p5pp/2p5/8/8/2P2p2/PP3P2/6K1 b - - 2 26
White,49,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 dxe5 Nb8 Nxd5 Nc6 Nxf6+ Qxf6 c3 Qxe5 a4 Qxc3+ bxc3 O-O Rf1 Rxf1+ Kxf1 Rf8+ Kg1 Rf1+ Qxf1 Bd5 Qf7+ Kxf7 Rf1+ Kg8 exd5 Ne5 Bxh7+ Kh8 Be4 c6 Rf8#,5R1k/pp4p1/2p5/3Pn3/P3B3/2P1B3/6PP/6K1 b - - 1 25
Black,36,f3 Nf6 Kf2 Nc6 Nc3 e5 Ke3 Bc5+ d4 Bxd4+ Qxd4 exd4+ Kf2 dxc3 e4 Nb4 Ne2 Nd3+ cxd3 Nxe4+ fxe4 Kf8 Nxc3 d5 Kg1 f6 Be3 c6 Nxd5 cxd5 exd5 Qxd5 Bc5+ Qxc5+ d4 Qxd4#,r1b2k1r/pp4pp/5p2/8/3q4/8/PP4PP/R4BKR w - - 0 19
White,41,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Nxe4 Nxc6 Bf5 Ne7 Bc8 Bxe4 f6 Nexd5 c6 Nxf6+ Qxf6 Bxc6+ Bd7 f3 Bxc6 O-O h5 Rc1 Bxh2+ Kh1 Qxd4 Qxd4 Bd6 Qxd6 Bxf3 Qe6+ Kf8 Rxf3#,r4k1r/pp4p1/4Q3/7p/8/2N1BR2/PPP3P1/2R4K b - - 0 21
Black,48,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Bf5 dxe5 Bxe4 exf6 Bxd3 cxd3 Qxf6 Nxd5 Qxb2 Nf6+ Qxf6 O-O Qxf3 Qxf3 f6 Qxc6+ Ke7 Qxf6+ gxf6 Bc5+ Ke8 Rf5 c6 Re1+ Kd8 Rd5+ cxd5 Re8+ Rxe8 Be7+ Rxe7 Kh1 Re1#,r2k4/pp5p/5p2/3p4/8/3P4/P5PP/4r2K w - - 2 25
White,95,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 dxe5 fxe5 Nxd5 Qxd5 c3 Qxd3 Qxd3 O-O O-O-O Rae8 Rhf1 Rxf1 Rxf1 Bxa2 Qd5+ Bxd5 c4 Bxe4 Rf8+ Rxf8 Bxa7 Rf1+ Kd2 Rf2+ Bxf2 Bxg2 Bd4 Bh1 Bxe5 Bd5 cxd5 Nxe5 Kc1 c6 dxc6 Nxc6 Kd1 Na5 Kc1 Nc6 Kb1 Ne5 Kc1 Nd3+ Kb1 Ne5 Kc1 Nf3 Kb1 Nd2+ Kc1 Ne4 Kd1 Nc3+ bxc3 Kh8 Kc1 Kg8 Kb1 Kh8 Kc1 Kg8 Kb1 Kh8 Kc1 Kg8 c4 Kh8 Kb1 Kg8 c5 Kh8 c6 Kg8 cxb7 Kh8 b8=Q#,1Q5k/6pp/8/8/8/8/7P/1K6 b - - 0 48
Black,50,Nf3 Nf6 Nc3 Nc6 e4 e5 b4 d5 d4 Bd6 Bd3 Be6 Be3 Nxe4 Bxe4 f6 Bxd5 Bxd5 Nxd5 Nxd4 Qxd4 c6 Qxe5+ fxe5 c3 cxd5 Nxe5 Bxe5 f3 Bxc3+ Kf1 O-O Re1 Rxf3+ Kg1 Rxe3 Rxe3 Rc8 Re8+ Qxe8 b5 Bd4+ Kf1 Qxb5+ Ke1 Re8+ Kd1 Qd3+ Kc1 Rc8#,2r3k1/pp4pp/8/3p4/3b4/3q4/P5PP/2K4R w - - 6 26
White,49,b4 Nf6 Nf3 Nc6 Nc3 e5 e4 d5 Qe2 Bd6 d4 Be6 Be3 Nxe4 Nxe4 dxe4 c3 exf3 dxe5 fxg2 Bxg2 f6 Bxc6+ Kf8 f3 fxe5 Bxb7 c6 Bxc6 Qh4+ Kf1 Qxh2 Rxh2 Re8 Rxh7 Rxh7 Bd5 Bxd5 Re1 Rh1+ Kg2 Bxf3+ Qxf3+ Kg8 Qd5+ Re6 Qxe6+ Kh8 Rxh1#,7k/p5p1/3bQ3/4p3/1P6/2P1B3/P5K1/7R b - - 0 25
Black,60,f3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Nge2 dxe4 fxe4 Qxd4 Nxd4 Nxd4 Qxd4 c6 Qxe5+ Be6 Qxe6+ fxe6 Bd3 Bd6 Be3 Nxe4 Bxe4 b5 g4 Rc8 Bxc6+ Ke7 Nd5+ exd5 Bxd5 Kf8 O-O+ Ke8 c3 Bxh2+ Kh1 a6 Rf8+ Rxf8 Bc6+ Rxc6 Rf1 Rxf1+ Kxh2 Rf2+ Kg1 Rxb2 Bd4 Rxa2 Bxg7 Rf2 Be5 Re2 Bd6 Rxd6 g5 Rd1#,4k3/7p/p7/1p4P1/8/2P5/4r3/3r2K1 w - - 1 31
Black,60,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 Rc1 Nxd4 Bxd4 c6 Bxe5 fxe5 Ra1 dxe4 Bxe4 Qxd1+ Rxd1 O-O Bxh7+ Kh8 Be4 Rf1+ Rxf1 g5 Rf8+ Rxf8 Bxc6 Rf1+ Kxf1 Bc4+ Kg1 Bxa2 Rd8+ Bg8 Ne2 bxc6 Kf1 g4 Nd4 exd4 c3 dxc3 Rxg8+ Kxg8 Kg1 cxb2 Kh1 b1=Q#,6k1/p7/2p5/8/6p1/8/6PP/1q5K w - - 0 31
Black,48,Nf3 Nf6 Nc3 Nc6 e4 e6 d4 d5 Bd3 Bd6 Be3 Nxe4 Bxe4 f6 Bxd5 exd5 Ng1 Be6 Nf3 Nxd4 Qxd4 c6 Qxd5 cxd5 Kd2 O-O Nxd5 Bxd5 c3 Bxf3 Kc1 Bxg2 f3 Bxf3 Rf1 Rc8 Rxf3 Rxc3+ Kb1 Rxe3 Rxe3 Bxh2 Re8 Qd3+ Kc1 Bf4+ Re3 Bxe3#,5rk1/pp4pp/5p2/8/8/3qb3/PP6/R1K5 w - - 0 25
Black,42,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 Rf1 Nxe4 Bxe4 f6 f3 dxe4 fxe4 Qxd4 Qxd4 Nxd4 Bxd4 c6 Bxe5 fxe5 Rf8+ Rxf8 O-O-O Rd8 Rxd8+ Kxd8 Kb1 Bxa2+ Kc1 Be6 Kb1 Rf1+ Nd1 Rxd1#,3k4/pp4pp/2p1b3/4p3/4P3/8/1PP3PP/1K1r4 w - - 0 22
White,45,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Rf1 Be6 Be3 Nxe4 Bxe4 f6 Bxd5 Bxd5 Nxd5 Nxd4 Qxd4 c6 Qxe5+ fxe5 c3 cxd5 Nxe5 Bxe5 f3 Bxc3+ bxc3 Qh4+ Kd1 Qd4+ cxd4 O-O Rc1 Rxf3 Rc8+ Rxc8 Rxf3 Rc1+ Kxc1 Kh8 Rf8#,5R1k/pp4pp/8/3p4/3P4/4B3/P5PP/2K5 b - - 2 23
White,31,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Rb8 Be3 Bd6 Nxe5 Bxe5 f3 Be6 dxe5 Nxe4 fxe4 f6 Nxd5 Qxd5 c3 fxe5 exd5 Bxd5 Bg6+ Kf8 O-O+ Kg8 Qxd5#,1r4kr/ppp3pp/2n3B1/3Qp3/8/2P1B3/PP4PP/R4RK1 b - - 0 16
Black,38,Nf3 Nf6 Nc3 g5 e4 Nc6 Ba6 e5 Bxb7 d5 Bxc6+ Bd7 d4 Bxc6 Be3 Bd6 Nxe5 Bxe5 Nb5 Nxe4 Nd6+ cxd6 f3 f6 fxe4 Bxd4 Qxd4 dxe4 Qxe4+ Bxe4 c3 O-O O-O Bxg2 Rxf6 Qxf6 Rf1 Qxf1#,r4rk1/p6p/3p4/6p1/8/2P1B3/PP4bP/5qK1 w - - 0 20
Black,54,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Be3 Bd6 Bd3 Be6 Bb5 Bf5 Bxc6+ Kf8 h4 Bxe4 Bxd5 Ke8 Bxe4 c6 Bxc6+ Kf8 Nxe5 Bxe5 f3 Qxd4 Qxd4 Bxd4 Ke2 Bxc3 Bxb7 Bxb2 c3 Bxc3 Bd5 Nxd5 Bc5+ Kg8 Bxa7 Re8+ Be3 Rxe3+ Kf1 Rxf3+ Kg1 Ne3 Rf1 Rxf1+ Kh2 Be5+ Kh3 Rxh1#,6kr/5ppp/8/4b3/7P/4n2K/P5P1/7r w - - 0 28
Black,58,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Rg8 Ng5 Be6 Bf1 Nxe4 Ngxe4 dxe4 f3 a6 fxe4 f6 Bd3 Nxd4 Bc1 c6 Be3 Bc4 Bxd4 Bxd3 cxd3 exd4 Qh5+ Kf8 Qxh7 dxc3 Qxg7+ Rxg7 O-O Rxg2+ Kxg2 cxb2 Rxf6+ Qxf6 Kg1 Bxh2+ Kh1 bxa1=Q+ Kxh2 Qxa2+ Kg1 Ra7 d4 Qxd4+ Kh1 Qxe4+ Kg1 Qag2#,5k2/rp6/p1p5/8/4q3/8/6q1/6K1 w - - 2 30
White,57,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Nh5 Be3 Nf6 Bh6 Bd6 Bxg7 Be6 Bxf6 Nxd4 Nxd4 exd4 Bxd4 f6 f3 c6 Nxd5 cxd5 c3 dxe4 Bc4 b6 Bxe6 exf3 Qa4+ Kf8 Qxa7 fxg2 Qxh7 Rxa2 Qxh8+ Ke7 Qxd8+ Kxd8 Bxf6+ Ke8 Rxa2 gxh1=R+ Kf2 Rxh2+ Kg1 Rxb2 Ra8+ Bb8 Ra5 Bd6 Ra8+ Bb8 Rxb8#,1R2k3/8/1p2BB2/8/8/2P5/1r6/6K1 b - - 0 29
Black,52,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 Qc1 Nxe4 Bxe4 Qh4 dxe5 Qxe4 f3 Qxe3+ Qxe3 f6 Nxd5 Bxd5 exf6+ Kf8 fxg7+ Kxg7 c3 Kg8 Qe6+ Bxe6 O-O Rf8 Rae1 Rxf3 Re5 h6 Rxe6 Rxf1+ Kxf1 h5 Rxc6 bxc6 Kg1 Rh7 Kh1 Rf7 a3 Rf1#,6k1/p1p5/2p5/7p/8/P1P5/1P4PP/5r1K w - - 1 27
White,33,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 Nb4 dxe5 Nxd3+ cxd3 f6 Nxd5 Qxd5 exd5 fxe5 Qh5+ Kf8 O-O+ Kg8 Qf5 c6 Qxe6#,r5kr/pp4pp/2p1Q3/3Pp3/8/3PB3/PP4PP/R4RK1 b - - 0 17
White,53,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Ke7 Nxd5+ Qxd5 c3 Nxe4 fxe4 f6 exd5 Bxd5 dxe5 fxe5 Bc5+ Ke8 Qh5+ Kd8 Qxe5 Nxe5 Bf5 c6 O-O Nf3+ Kf2 Rf8 gxf3 Rxf5 Kg1 Rg5+ Kh1 Bxf3+ Rxf3 Rg1+ Kxg1 Rc8 b3 h6 Rd1+ Ke8 Rf8#,2r1kR2/pp4p1/2p4p/2B5/8/1PP5/P6P/3R2K1 b - - 3 27
Black,48,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Kd2 Nxe4+ Nxe4 dxe4 c3 Qxd4+ cxd4 exf3 Bd3 fxg2 f3 f6 dxe5 fxe5 Rf1 Bd6 Bxh7 Be6 Bg6+ Kf8 Be4 Rxh2 Bxc6 Bd7 Bxb7 gxf1=R+ Qe2 Rxe2+ Kxe2 Rd1 Kxd1 c6 Bxc6 Bxc6 Be3 Bxf3+ Kc1 Rc8+ Kb1 Be4#,2r2k2/p5p1/3b4/4p3/4b3/4B3/PP6/RK6 w - - 4 25
White,39,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 Nb8 dxe5 Nc6 Nxd5 Qxd5 c3 f6 exd5 fxe5 dxc6 O-O cxb7 c6 Bxh7+ Kh8 Be4 Rf1+ Rxf1 Rf8 Rxf8+ Bg8 Qh5#,5Rbk/pP4p1/2p5/4p2Q/4B3/2P1B3/PP4PP/R3K3 b Q - 2 20
White,55,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Bg5 Nxe4 Bxe4 f6 Bxf6 dxe4 Bxe5 exf3 Bxd6 cxd6 Qb1 fxg2 f3 Nxd4 Rf1 Nxf3+ Rxf3 Qh4+ Rf2 Qxf2+ Kxf2 O-O+ Kxg2 Rf2+ Kxf2 Rf8+ Kg1 Rf1+ Qxf1 d5 Qf7+ Kxf7 Rf1+ Kg8 Nxd5 Bxd5 Re1 Bc4 c3 Be2 Rxe2 Kh8 Re8#,4R2k/pp4pp/8/8/8/2P5/PP5P/6K1 b - - 2 28
Black,42,Nf3 Nf6 Ng1 Nc6 Nf3 e5 Nc3 d5 e4 Bd6 d4 Be6 Bd3 Nxe4 Bxe4 f6 Be3 dxe4 Nxe5 fxe5 f3 Nxd4 Qxd4 c6 fxe4 exd4 Bxd4 Qh4+ Kf1 O-O+ Kg1 Qxh2+ Rxh2 Rf1+ Rxf1 Bxh2+ Kh1 Bd6 Rf8+ Rxf8 Bxg7 Rf1#,6k1/pp4Bp/2pbb3/8/4P3/2N5/PPP3P1/5r1K w - - 1 22
White,47,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 a5 dxe5 f6 Nxd5 Qxd5 Rc1 fxe5 c3 Qxd3 Qxd3 Bb3 Qd8+ Rxd8 Bg1 Bxa2 Bd4 Nxd4 cxd4 Rd5 dxe5 Rd1+ Kxd1 c6 Rxc6 Be6 Rxe6+ Kf8 Rf1+ Kg8 Re8#,4R1kr/1p4pp/8/p3P3/4P3/8/1P4PP/3K1R2 b - - 4 24
Black,48,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Nxe4 Bxe4 Ke7 Nxd5+ Kf8 c3 f6 Nxe5 fxe5 f3 Be6 dxe5 Bxd5 Qxd5 Bxe5 Qxd8+ Kf7 Bxc6 Bxc3+ Kf1 Rhxd8 Bd5+ Rxd5 Re1 c6 Bxa7 Bxb2 Bd4 Ra4 Bxg7 Rxa2 Re7+ Kxe7 Bf6+ Bxf6 Rg1 Rd1#,8/1p2k2p/2p2b2/8/8/5P2/r5PP/3r1KR1 w - - 2 25
Black,46,Nf3 d6 Nc3 Nf6 e4 Nc6 d4 e5 Bd3 Be6 Be3 Bxa2 Nxe5 dxe5 f3 Qxd4 Bxd4 Bd6 Bxe5 Bxe5 O-O Bxc3 Rc1 Bd4+ Rf2 Bxf2+ Kh1 Be6 c3 Nxe4 fxe4 f6 Qh5+ Kf8 Qxh7 f5 Qxg7+ Kxg7 Rc2 Rxh2+ Kxh2 fxe4 Bxe4 Rh8+ Bh7 Rxh7#,8/ppp3kr/2n1b3/8/8/2P5/1PR2bPK/8 w - - 0 24
White,45,Nf3 Nf6 b4 Nc6 Nc3 e5 e4 d5 d4 Bd6 Bd3 g6 O-O Be6 Be3 Nxe4 Bxe4 f6 Bxd5 Bxd5 Nxd5 Be7 Nxf6+ Bxf6 c3 Qxd4 cxd4 Nxd4 Qxd4 c6 Qxe5+ Bxe5 Nxe5 O-O f3 Rxf3 Nxc6 Rff8 Rxf8+ Rxf8 Ne7+ Kh8 Bd4+ Rf6 Bxf6#,7k/pp2N2p/5Bp1/8/1P6/8/P5PP/R5K1 b - - 0 23
White,65,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Nb5 Bd6 Nxd6+ Kf8 c3 cxd6 Bd3 Be6 Be3 Nxe4 Bxe4 f6 Bxd5 Bxd5 Nxe5 fxe5 f3 Nxd4 cxd4 exd4 Kd2 dxe3+ Kc1 Rc8+ Kb1 Bxa2+ Rxa2 Rc1+ Kxc1 Qc7+ Kb1 Qc2+ Kxc2 d5 Rxa7 Kg8 Qxd5+ Kf8 Rxb7 Rg8 Rxg7 Rxg7 Qd6+ Kg8 Qf6 Rxg2+ Kb1 Rxb2+ Qxb2 Kf8 Qf6+ Kg8 Qe6+ Kg7 Rg1+ Kh8 Qe5#,7k/7p/8/4Q3/8/4pP2/7P/1K4R1 b - - 8 33
White,51,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 dxe5 fxe5 Nxd5 Qxd5 c3 Qxd3 Qxd3 O-O O-O-O Rae8 Rhf1 Rxf1 Rxf1 Bxa2 Qd5+ Bxd5 exd5 Rf8 Rxf8+ Kxf8 dxc6 Kg8 cxb7 Kf8 Bc5+ Kg8 Bxa7 c6 Bd4 exd4 cxd4 Kh8 b8=Q#,1Q5k/6pp/2p5/8/3P4/8/1P4PP/2K5 b - - 0 26
White,57,Nf3 Nf6 Nc3 Nc6 Nd5 Nxd5 e4 e5 exd5 f6 dxc6 dxc6 d4 Qxd4 Qxd4 Bd6 Qxe5+ fxe5 c3 Be6 Bd3 O-O Bxh7+ Kh8 Be4 Rxf3 Be3 Rxe3+ Kf1 Re1+ Rxe1 Bb4 f3 Bxc3 Bxc6 Bxb2 Bxb7 c6 Bxc6 Bd4 Rxe5 Bc4+ Re2 Bxe2+ Kxe2 Re8+ Kf1 Re1+ Kxe1 Bc3+ Kf1 Bd4 Bd5 Be5 Kg1 Bxh2+ Rxh2#,7k/p5p1/8/3B4/8/5P2/P5PR/6K1 b - - 0 29
White,51,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Ke2 Nxd4+ Qxd4 c6 Qxe5+ Be6 Qxe6+ fxe6 Be3 Bd6 Nxd5 exd5 c3 Nxe4 Re1 Bc5 Bxc5 Nxc3+ bxc3 Qe7+ Bxe7 Rf8 Bd6 Rxf3 Rc1 Re3+ fxe3 O-O-O e4 Rxd6 exd5 cxd5 Ke1 Re6+ Be2 Rxe2+ Kxe2 Kb8 Kf1 d4 cxd4 Ka8 Rc8#,k1R5/pp4pp/8/8/3P4/8/P5PP/5K1R b - - 2 26
Black,42,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 Qd6 dxe5 f6 Nxd5 Bxd5 c3 fxe5 exd5 Qxd5 Qh5+ Kf8 Qe8+ Rxe8 O-O+ Ke7 Rf7+ Kxf7 Rf1+ Kg8 Rf3 Qxd3 Rf8+ Rxf8 Bxa7 Rf1#,6kr/Bpp3pp/2n5/4p3/8/2Pq4/PP4PP/5rK1 w - - 1 22
White,73,Nf3 Nf6 Nc3 Rg8 e4 Nc6 d4 e5 Bd3 d5 Rf1 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 dxe5 fxe5 Nxd5 Qxd5 c3 Qxd3 Qxd3 Rd8 Qxd8+ Kxd8 O-O-O+ Ke8 Rf8+ Kxf8 Rd8+ Kf7 Rf8+ Kxf8 Bc5+ Ke8 Bxa7 Rh8 Bd4 Nxd4 cxd4 c6 dxe5 Rf8 Kc2 Bc4 e6 Bd3+ Kxd3 Rf3+ Ke2 Rf2+ Kxf2 Kf8 Kg1 Kg8 e5 Kh8 Kh1 Kg8 Kg1 Kh8 Kh1 Kg8 Kg1 Kh8 e7 Kg8 e8=Q#,4Q1k1/1p4pp/2p5/4P3/8/8/PP4PP/6K1 b - - 0 37
Black,42,Nf3 Nf6 Nc3 Nc6 Nb5 e5 Nd6+ cxd6 e4 Nxe4 d4 f6 c3 Nxd4 Qa4 Nxf3+ gxf3 Nxc3 Qxa7 d5 Qxb7 Bd6 Qxd5 Rxa2 Qxe5+ Bxe5 f4 d5 fxe5 Rxb2 f3 fxe5 Bb5+ Bd7 Bxd7+ Qxd7 Be3 Rxh2 Ra8+ Qd8 Rf1 Re2#,R2qk2r/6pp/8/3pp3/8/2n1BP2/4r3/4KR2 w k - 4 22
Black,42,Nf3 Nf6 Nh4 Nc6 Nf3 e5 Nc3 d5 e4 Bd6 d4 Be6 Bd3 Nxe4 Bxe4 f6 Be3 dxe4 Nxe5 fxe5 f3 Nxd4 Qxd4 c6 fxe4 exd4 Bxd4 Qh4+ Kf1 O-O+ Kg1 Qxh2+ Rxh2 Rf1+ Rxf1 Bxh2+ Kh1 Bc7 Rf8+ Rxf8 Bxg7 Rf1#,6k1/ppb3Bp/2p1b3/8/4P3/2N5/PPP3P1/5r1K w - - 1 22
Black,90,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Ke7 Rb1 Nxe4 fxe4 f6 Nxd5+ Bxd5 c3 Nxd4 cxd4 c6 exd5 b5 dxe5 fxe5 Bc5+ Ke8 Qh5+ Kd7 dxc6+ Kc8 Qxe5 Qxd3 Qxg7 Re8+ Be3 Qxe3+ Kf1 Rf8+ Qxf8+ Qe8 Qxe8+ Kc7 Qe5+ Kc8 Qe6+ Kb8 Qd6+ Kc8 b3 Rb8 Qxb8+ Kxb8 Kg1 b4 Rf1 Kc8 Rf2 Kb8 Rf8+ Kc7 Rc8+ Kxc8 Kf1 Kb8 Kg1 a5 Kf1 a4 Kg1 axb3 a4 b2 h4 Kc7 h5 Kb8 Rh2 b1=Q+ Kf2 Qf5+ Kg1 Qc5+ Kh1 Qc1#,1k6/7p/2P5/7P/Pp6/8/6PR/2q4K w - - 6 46
White,65,Nf3 Nf6 Nc3 Nc6 e4 e5 Ba6 d5 Bxb7 Bd6 Bxc6+ Bd7 Ba4 c6 Nxd5 cxd5 Bxd7+ Qxd7 d4 Nxe4 c3 g5 Be3 f6 Nxe5 fxe5 Kf1 Qb5+ Kg1 Nc5 f3 Qxb2 dxe5 Qxg2+ Kxg2 Bxe5 Bxc5 d4 Bb4 O-O-O cxd4 Bxd4 Qxd4 Rxd4 Rhc1+ Kd8 Be7+ Kxe7 Rab1 Rd2+ Kg1 Rxh2 Rc7+ Kf8 Rc8+ Kg7 Rc7+ Kg8 Rc8+ Kg7 Rc7+ Kg8 Rb6 Rxa2 Rb8#,1R4kr/p1R4p/8/6p1/8/5P2/r7/6K1 b - - 1 33
Black,34,Nf3 Nf6 Nc3 d6 e4 Ng4 d4 Nc6 Bd3 Nf6 Be3 Bh3 O-O Bxg2 Rc1 Bxf3 Qxf3 e5 Qxf6 Qxf6 f3 Nxd4 Bxd4 c6 Bxe5 dxe5 Nd5 cxd5 c3 Bc5+ Rf2 Bxf2+ Kh1 Qxf3#,r3k2r/pp3ppp/8/3pp3/4P3/2PB1q2/PP3b1P/2R4K w kq - 0 18
Black,40,Nf3 Nf6 Nc3 Nc6 e4 e5 d4 d5 Bd3 Bd6 Be3 Be6 Nxe5 Bxe5 f3 Nxe4 fxe4 f6 dxe5 fxe5 Nxd5 Ne7 c3 Nxd5 exd5 Qxd5 Qh5+ Kf8 O-O+ Kg8 Qxh7+ Rxh7 Rf8+ Rxf8 Bxh7+ Kh8 Be4 c6 Rd1 Qxd1#,5r1k/pp4p1/2p1b3/4p3/4B3/2P1B3/PP4PP/3q2K1 w - - 0 21
